"phenotype" "Phenotype Description" "variable_type" "source" "n_non_missing" "n_missing" "n_controls" "n_cases"
"20001_1001" "Cancer code, self-reported: lung cancer" "binary" "phesant" 361141 53 360938 203
"20003_1141179974" "Treatment/medication code: cozaar 25mg tablet" "binary" "phesant" 361141 53 360727 414
"20003_1141179992" "Treatment/medication code: dovobet ointment" "binary" "phesant" 361141 53 360720 421
"20003_1141180036" "Treatment/medication code: fybogel orange s/f granules" "binary" "phesant" 361141 53 360406 735
"20003_1141180140" "Treatment/medication code: etoricoxib" "binary" "phesant" 361141 53 360819 322
"20003_1141180148" "Treatment/medication code: arcoxia 60mg tablet" "binary" "phesant" 361141 53 361009 132
"20003_1141180150" "Treatment/medication code: arcoxia 90mg tablet" "binary" "phesant" 361141 53 361039 102
"20003_1141180212" "Treatment/medication code: escitalopram" "binary" "phesant" 361141 53 360488 653
"20003_1141180226" "Treatment/medication code: amoxicillin" "binary" "phesant" 361141 53 360848 293
"20003_1141180314" "Treatment/medication code: ibandronic acid" "binary" "phesant" 361141 53 360809 332
"20003_1141180342" "Treatment/medication code: beclometasone dipropionate+salbutamol" "binary" "phesant" 361141 53 360910 231
"20003_1141180392" "Treatment/medication code: cefalexin" "binary" "phesant" 361141 53 360934 207
"20003_1141180662" "Treatment/medication code: zirtek allergy 10mg tablet" "binary" "phesant" 361141 53 361031 110
"20003_1141180936" "Treatment/medication code: calcium carbonate+colecalciferol 1.25g/5micrograms tablet" "binary" "phesant" 361141 53 360982 159
"20003_1141181868" "Treatment/medication code: omacor 1g capsule" "binary" "phesant" 361141 53 360681 460
"20003_1141182628" "Treatment/medication code: tiotropium" "binary" "phesant" 361141 53 360219 922
"20003_1141182632" "Treatment/medication code: spiriva 18micrograms inhalation capsule" "binary" "phesant" 361141 53 360602 539
"20003_1141184726" "Treatment/medication code: xalacom 0.005%/0.5% eye drops" "binary" "phesant" 361141 53 360931 210
"20003_1141184748" "Treatment/medication code: levocetirizine" "binary" "phesant" 361141 53 360910 231
"20003_1141185316" "Treatment/medication code: travoprost" "binary" "phesant" 361141 53 361000 141
"20003_1141185326" "Treatment/medication code: travatan 40micrograms/ml eye drops" "binary" "phesant" 361141 53 360890 251
"20003_1141187230" "Treatment/medication code: care cetirizine hayfever relief 10mg tablet" "binary" "phesant" 361141 53 361036 105
"20003_1141187776" "Treatment/medication code: nurofen 200mg tablet" "binary" "phesant" 361141 53 360924 217
"20003_1141188146" "Treatment/medication code: simvador 10mg tablet" "binary" "phesant" 361141 53 360624 517
"20003_1141188442" "Treatment/medication code: glucosamine product" "binary" "phesant" 361141 53 336928 24213
"20003_1141188594" "Treatment/medication code: humira 40mg injection solution 0.8ml prefilled syringe" "binary" "phesant" 361141 53 361037 104
"20003_1141188658" "Treatment/medication code: asacol mr 400mg e/c tablet" "binary" "phesant" 361141 53 360987 154
"20003_1141189090" "Treatment/medication code: rosiglitazone 1mg / metformin 500mg tablet" "binary" "phesant" 361141 53 360989 152
"20003_1141189094" "Treatment/medication code: avandamet 1mg / 500mg tablet" "binary" "phesant" 361141 53 361002 139
"20003_1141190158" "Treatment/medication code: cipralex 5mg tablet" "binary" "phesant" 361141 53 360819 322
"20003_1141190160" "Treatment/medication code: vascalpha 5mg m/r tablet" "binary" "phesant" 361141 53 361020 121
"20003_1141190960" "Treatment/medication code: tramacet 325mg/37.5mg tablet" "binary" "phesant" 361141 53 361017 124
"20003_1141191044" "Treatment/medication code: levothyroxine sodium" "binary" "phesant" 361141 53 346452 14689
"20003_1141191748" "Treatment/medication code: respiratory mometasone" "binary" "phesant" 361141 53 360925 216
"20003_1141192410" "Treatment/medication code: rosuvastatin" "binary" "phesant" 361141 53 358914 2227
"20003_1141192414" "Treatment/medication code: crestor 10mg tablet" "binary" "phesant" 361141 53 360905 236
"20003_1141192736" "Treatment/medication code: ezetimibe" "binary" "phesant" 361141 53 359009 2132
"20003_1141192740" "Treatment/medication code: ezetrol 10mg tablet" "binary" "phesant" 361141 53 360476 665
"20003_1141192916" "Treatment/medication code: rino clenil 50micrograms nasal spray" "binary" "phesant" 361141 53 360443 698
"20003_1141193282" "Treatment/medication code: olmesartan" "binary" "phesant" 361141 53 360687 454
"20003_1141193346" "Treatment/medication code: olmetec 10mg tablet" "binary" "phesant" 361141 53 360926 215
"20003_1141194224" "Treatment/medication code: allergy relief antihistamine 4mg tablet" "binary" "phesant" 361141 53 360991 150
"20003_1141194386" "Treatment/medication code: telfast 30 tablet" "binary" "phesant" 361141 53 360874 267
"20003_1141194794" "Treatment/medication code: bendroflumethiazide" "binary" "phesant" 361141 53 340945 20196
"20003_1141195044" "Treatment/medication code: hydroxycarbamide" "binary" "phesant" 361141 53 360980 161
"20003_1141195224" "Treatment/medication code: formoterol" "binary" "phesant" 361141 53 361035 106
"20003_1141195232" "Treatment/medication code: budesonide+formoterol" "binary" "phesant" 361141 53 360884 257
"20003_1141199858" "Treatment/medication code: cardioplen xl 5mg m/r tablet" "binary" "phesant" 361141 53 360928 213
"20003_1141200004" "Treatment/medication code: pregabalin" "binary" "phesant" 361141 53 360381 760
"20003_1141200072" "Treatment/medication code: lyrica 25mg capsule" "binary" "phesant" 361141 53 361025 116
"20003_1141200108" "Treatment/medication code: cymalon cranberry 1.5g/5ml liquid" "binary" "phesant" 361141 53 361010 131
"20003_1141200322" "Treatment/medication code: solifenacin" "binary" "phesant" 361141 53 360570 571
"20003_1141200384" "Treatment/medication code: vesicare 5mg tablet" "binary" "phesant" 361141 53 360786 355
"20003_1141200564" "Treatment/medication code: duloxetine" "binary" "phesant" 361141 53 360813 328
"20003_1141200708" "Treatment/medication code: strontium product" "binary" "phesant" 361141 53 361020 121
"20003_1141200768" "Treatment/medication code: protelos 2g sachets" "binary" "phesant" 361141 53 361037 104
"20003_1187" "Treatment/medication code: chondroitin product" "binary" "phesant" 361141 53 356478 4663
"20003_1189" "Treatment/medication code: co-enzyme q10/ubiquinone/bio-quinone/coenzyme q10" "binary" "phesant" 361141 53 359915 1226
"20003_1193" "Treatment/medication code: omega-3/fish oil supplement" "binary" "phesant" 361141 53 347452 13689
"20003_1195" "Treatment/medication code: vitamin c product" "binary" "phesant" 361141 53 360169 972
"20003_1197" "Treatment/medication code: evening primrose oil product" "binary" "phesant" 361141 53 360327 814
"20003_1199" "Treatment/medication code: food supplement/plant/herbal extract" "binary" "phesant" 361141 53 359815 1326
"20003_1201" "Treatment/medication code: st john's wort/hypericum [ctsu]" "binary" "phesant" 361141 53 360474 667
"20003_1203" "Treatment/medication code: aloe vera product" "binary" "phesant" 361141 53 360779 362
"20003_2038459704" "Treatment/medication code: carbamazepine" "binary" "phesant" 361141 53 360590 551
"20003_2038459814" "Treatment/medication code: digoxin" "binary" "phesant" 361141 53 360220 921
"20003_2038460068" "Treatment/medication code: phenobarbitone" "binary" "phesant" 361141 53 361036 105
"20003_2038460076" "Treatment/medication code: phenytoin" "binary" "phesant" 361141 53 360797 344
"20003_2038460150" "Treatment/medication code: paracetamol" "binary" "phesant" 361141 53 294794 66347
"20003_99999" "Treatment/medication code: Free-text entry, unable to be coded" "binary" "phesant" 361141 53 348892 12249
"20107_1" "Illnesses of father: Heart disease" "binary" "phesant" 318570 42624 214460 104110
"20107_10" "Illnesses of father: Alzheimer's disease/dementia" "binary" "phesant" 312666 48528 297644 15022
"20107_100" "Illnesses of father: None of the above (group 1)" "binary" "phesant" 314797 46397 198061 116736
"20107_101" "Illnesses of father: None of the above (group 2)" "binary" "phesant" 318545 42649 80871 237674
"20107_11" "Illnesses of father: Parkinson's disease" "binary" "phesant" 312104 49090 304061 8043
"20107_12" "Illnesses of father: Severe depression" "binary" "phesant" 312437 48757 300516 11921
"20107_13" "Illnesses of father: Prostate cancer" "binary" "phesant" 312544 48650 288337 24207
"20107_2" "Illnesses of father: Stroke" "binary" "phesant" 314801 46393 265628 49173
"20107_3" "Illnesses of father: Lung cancer" "binary" "phesant" 314072 47122 284866 29206
"20107_4" "Illnesses of father: Bowel cancer" "binary" "phesant" 312755 48439 294065 18690
"20107_6" "Illnesses of father: Chronic bronchitis/emphysema" "binary" "phesant" 314680 46514 278554 36126
"20107_8" "Illnesses of father: High blood pressure" "binary" "phesant" 315021 46173 243885 71136
"20107_9" "Illnesses of father: Diabetes" "binary" "phesant" 313294 47900 283284 30010
"20110_1" "Illnesses of mother: Heart disease" "binary" "phesant" 332966 28228 266623 66343
"20110_10" "Illnesses of mother: Alzheimer's disease/dementia" "binary" "phesant" 331041 30153 302534 28507
"20110_100" "Illnesses of mother: None of the above (group 1)" "binary" "phesant" 332611 28583 194320 138291
"20110_101" "Illnesses of mother: None of the above (group 2)" "binary" "phesant" 334401 26793 76684 257717
"20110_11" "Illnesses of mother: Parkinson's disease" "binary" "phesant" 330077 31117 324634 5443
"20110_12" "Illnesses of mother: Severe depression" "binary" "phesant" 330653 30541 308649 22004
"20110_2" "Illnesses of mother: Stroke" "binary" "phesant" 331973 29221 284488 47485
"20110_3" "Illnesses of mother: Lung cancer" "binary" "phesant" 330689 30505 317000 13689
"20110_4" "Illnesses of mother: Bowel cancer" "binary" "phesant" 330592 30602 313328 17264
"20110_5" "Illnesses of mother: Breast cancer" "binary" "phesant" 330828 30366 303206 27622
"20110_6" "Illnesses of mother: Chronic bronchitis/emphysema" "binary" "phesant" 331008 30186 311371 19637
"20110_8" "Illnesses of mother: High blood pressure" "binary" "phesant" 333048 28146 231360 101688
"20110_9" "Illnesses of mother: Diabetes" "binary" "phesant" 331142 30052 300370 30772
"20111_1" "Illnesses of siblings: Heart disease" "binary" "phesant" 280784 80410 252088 28696
"20111_10" "Illnesses of siblings: Alzheimer's disease/dementia" "binary" "phesant" 279062 82132 277453 1609
"20111_100" "Illnesses of siblings: None of the above (group 1)" "binary" "phesant" 281979 79215 91010 190969
"20111_101" "Illnesses of siblings: None of the above (group 2)" "binary" "phesant" 284896 76298 44840 240056
"20111_11" "Illnesses of siblings: Parkinson's disease" "binary" "phesant" 279018 82176 277554 1464
"20111_12" "Illnesses of siblings: Severe depression" "binary" "phesant" 279858 81336 259751 20107
"20111_13" "Illnesses of siblings: Prostate cancer" "binary" "phesant" 279171 82023 274653 4518
"20111_2" "Illnesses of siblings: Stroke" "binary" "phesant" 279577 81617 270380 9197
"20111_3" "Illnesses of siblings: Lung cancer" "binary" "phesant" 279301 81893 273112 6189
"20111_4" "Illnesses of siblings: Bowel cancer" "binary" "phesant" 279242 81952 272515 6727
"20111_5" "Illnesses of siblings: Breast cancer" "binary" "phesant" 279478 81716 267033 12445
"20111_6" "Illnesses of siblings: Chronic bronchitis/emphysema" "binary" "phesant" 279496 81698 271563 7933
"20111_8" "Illnesses of siblings: High blood pressure" "binary" "phesant" 281619 79575 223124 58495
"20111_9" "Illnesses of siblings: Diabetes" "binary" "phesant" 280211 80983 256765 23446
"20544_1" "Mental health problems ever diagnosed by a professional: Social anxiety or social phobia" "binary" "phesant" 117716 243478 116242 1474
"20544_10" "Mental health problems ever diagnosed by a professional: Mania, hypomania, bipolar or manic-depression" "binary" "phesant" 117708 243486 117104 604
"20544_11" "Mental health problems ever diagnosed by a professional: Depression" "binary" "phesant" 117782 243412 92695 25087
"20544_13" "Mental health problems ever diagnosed by a professional: Psychological over-eating or binge-eating" "binary" "phesant" 117707 243487 117203 504
"20544_14" "Mental health problems ever diagnosed by a professional: Autism, Asperger's or autistic spectrum disorder" "binary" "phesant" 117707 243487 117541 166
"20544_15" "Mental health problems ever diagnosed by a professional: Anxiety, nerves or generalized anxiety disorder" "binary" "phesant" 117751 243443 101021 16730
"20544_16" "Mental health problems ever diagnosed by a professional: Anorexia nervosa" "binary" "phesant" 117708 243486 117018 690
"20544_17" "Mental health problems ever diagnosed by a professional: Agoraphobia" "binary" "phesant" 117707 243487 117239 468
"20544_3" "Mental health problems ever diagnosed by a professional: Any other type of psychosis or psychotic illness" "binary" "phesant" 117707 243487 117257 450
"20544_4" "Mental health problems ever diagnosed by a professional: A personality disorder" "binary" "phesant" 117707 243487 117433 274
"20544_5" "Mental health problems ever diagnosed by a professional: Any other phobia (eg disabling fear of heights or spiders)" "binary" "phesant" 117710 243484 116119 1591
"20544_6" "Mental health problems ever diagnosed by a professional: Panic attacks" "binary" "phesant" 117722 243472 111204 6518
"20544_7" "Mental health problems ever diagnosed by a professional: Obsessive compulsive disorder (OCD)" "binary" "phesant" 117711 243483 116978 733
"6148_1" "Eye problems/disorders: Diabetes related eye disease" "binary" "phesant" 117890 243304 115641 2249
"6148_100" "Eye problems/disorders: None of the above" "binary" "phesant" 117890 243304 25949 91941
"6148_2" "Eye problems/disorders: Glaucoma" "binary" "phesant" 117890 243304 112798 5092
"6148_3" "Eye problems/disorders: Injury or trauma resulting in loss of vision" "binary" "phesant" 117890 243304 115739 2151
"6148_4" "Eye problems/disorders: Cataract" "binary" "phesant" 117890 243304 106696 11194
"6148_5" "Eye problems/disorders: Macular degeneration" "binary" "phesant" 117890 243304 115164 2726
"6148_6" "Eye problems/disorders: Other serious eye condition" "binary" "phesant" 117890 243304 111303 6587
"6149_1" "Mouth/teeth dental problems: Mouth ulcers" "binary" "phesant" 359841 1353 323010 36831
"6149_100" "Mouth/teeth dental problems: None of the above" "binary" "phesant" 359841 1353 141495 218346
"6149_2" "Mouth/teeth dental problems: Painful gums" "binary" "phesant" 359841 1353 349726 10115
"6149_3" "Mouth/teeth dental problems: Bleeding gums" "binary" "phesant" 359841 1353 313147 46694
